device_brand,os,screen_size,4g,5g,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,normalized_used_price,normalized_new_price,used_price_inr,new_price_inr,age_months,brand_encoded
zte,Android,16.36,yes,no,13.0,13.0,32.0,4.0,4250.0,215.0,2014,932,4.795625243,5.857847437,10888.200003497635,31497.30001499065,31.066666666666666,33
zte,Others,10.16,no,no,3.15,5.0,16.0,4.0,1400.0,125.0,2014,1007,3.764450641,4.244343779,3882.6000001513803,6273.899996873671,33.56666666666667,33
zte,Android,12.83,yes,no,13.0,2.0,16.0,4.0,3100.0,150.0,2014,592,4.207226719,5.522420457,6045.299998314735,22521.599991961,19.733333333333334,33
zte,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2300.0,126.0,2013,567,4.169297415,5.667671588,5820.2999973313845,26042.4000092752,18.9,33
zte,Android,10.34,no,no,13.0,5.0,16.0,4.0,2000.0,120.0,2013,966,4.05958057,5.436338664,5215.500001117363,20663.99999079602,32.2,33
zte,Android,12.7,yes,no,8.0,1.0,16.0,4.0,2300.0,130.0,2013,916,3.75419892,5.735636376,3842.999999098513,27873.90000640805,30.533333333333335,33
zte,Android,10.29,yes,no,8.0,1.0,32.0,4.0,2070.0,127.6,2013,849,3.785779279,5.019462883,3966.3000005794947,13619.70000410042,28.3,33
zte,Android,10.29,no,no,5.0,0.3,16.0,4.0,2000.0,140.0,2013,632,4.308245532,5.630709864,6687.899998867217,25097.400005850828,21.066666666666666,33
zte,Android,10.16,no,no,5.0,1.0,16.0,4.0,1650.0,127.6,2013,785,3.945070859,4.695193689,4651.199997793719,9847.80000358775,26.166666666666668,33
zte,Android,10.16,yes,no,5.0,0.3,16.0,4.0,2500.0,153.4,2013,682,4.352082758,5.438340144,6987.599997898063,20705.399990312675,22.733333333333334,33
zte,Android,12.7,yes,no,13.0,1.0,32.0,4.0,2500.0,154.0,2013,952,4.586089298,5.598162666,8829.899998452125,24293.69999694814,31.733333333333334,33
zte,Android,10.29,no,no,8.0,0.3,16.0,4.0,2000.0,146.0,2013,939,3.617920365,4.710970605,3353.3999994183773,10004.400001257523,31.3,33
zte,Android,12.7,no,no,8.0,1.3,16.0,4.0,2500.0,163.0,2013,829,4.008241863,5.29681624,4954.499999164232,17972.999992419536,27.633333333333333,33
zte,Android,10.16,no,no,5.0,0.3,16.0,4.0,1600.0,140.0,2013,885,3.674273302,5.012965909,3547.800000977156,13531.49999412005,29.5,33
zte,Android,12.88,yes,no,13.0,1.0,16.0,4.0,3200.0,189.0,2013,866,4.318820559,5.829033849,6759.000001553966,30602.699999638273,28.866666666666667,33
zte,Android,10.16,no,no,3.15,1.0,16.0,4.0,1600.0,140.0,2013,782,3.745023465,4.86097452,3807.900001020608,11623.500005325313,26.066666666666666,33
zte,Android,7.75,no,no,3.15,1.0,16.0,4.0,1500.0,140.0,2013,1003,3.767459554,5.008566489,3894.2999990778562,13472.100000981514,33.43333333333333,33
zte,Android,12.7,yes,no,13.0,2.0,16.0,4.0,1780.0,110.0,2013,1065,4.430578675,6.063715439,7558.199998064741,38697.30000727949,35.5,33
google,Android,15.32,yes,no,12.2,8.0,64.0,6.0,3700.0,193.0,2019,487,4.870146421,6.358102198,11730.600001123392,51943.49999683554,16.233333333333334,8
google,Android,12.88,yes,no,12.2,8.0,64.0,6.0,2800.0,162.0,2019,203,5.15381169,6.181361505,15578.09999317201,43528.50001616839,6.766666666666667,8
google,Android,15.24,yes,no,12.2,8.0,64.0,4.0,3700.0,167.0,2019,318,4.877941646,5.692552993,11822.400003498034,26698.50000788533,10.6,8
google,Android,12.85,yes,no,12.2,8.0,64.0,4.0,3000.0,147.0,2019,508,4.470609693,5.537924644,7866.900003206576,22873.500002449495,16.933333333333334,8
honor,Android,16.84,yes,yes,13.0,16.0,64.0,6.0,4300.0,203.0,2020,329,5.087164143,5.602635293,14573.699998755705,24402.600008510562,10.966666666666667,9
honor,Android,15.37,yes,no,13.0,8.0,128.0,4.0,3750.0,188.0,2020,195,4.842768758,5.110420295,11413.799996896754,14916.599993721657,6.5,9
honor,Android,16.69,yes,yes,13.0,8.0,256.0,8.0,4000.0,190.0,2020,119,5.134267855,6.4521909,15276.60000700385,57068.09998867699,3.966666666666667,9
honor,Android,16.69,yes,yes,13.0,8.0,128.0,8.0,4000.0,186.0,2020,92,4.946416722,6.205648077,12660.30000291688,44598.59999773972,3.066666666666667,9
honor,Android,16.59,yes,yes,13.0,32.0,128.0,6.0,4000.0,185.0,2020,254,5.202191854,5.86813805,16350.299992631672,31823.10000570906,8.466666666666667,9
honor,Android,15.37,yes,yes,13.0,16.0,128.0,8.0,4000.0,190.0,2020,276,5.201035244,5.709565719,16331.400004221945,27156.599988813436,9.2,9
honor,Android,16.74,yes,no,13.0,16.0,64.0,4.0,4000.0,196.8,2019,201,4.837709459,4.989275455,11356.200000651126,13214.700000332394,6.7,9
honor,Android,16.74,yes,no,13.0,16.0,128.0,8.0,4000.0,202.0,2019,470,4.770515119,5.537531098,10618.200004513483,22864.499999091335,15.666666666666666,9
honor,Android,15.9,yes,no,13.0,32.0,128.0,8.0,4000.0,182.0,2019,281,5.125272647,5.752159855,15139.800007050739,28338.299993496166,9.366666666666667,9
honor,Android,15.9,yes,no,13.0,32.0,128.0,6.0,3750.0,174.0,2019,239,5.101085197,5.416589172,14777.999999729147,20259.900007575743,7.966666666666667,9
honor,Android,15.77,yes,no,13.0,32.0,128.0,4.0,3400.0,164.0,2019,182,3.847804433,4.925077406,4220.099999571681,12393.000003288986,6.066666666666666,9
huawei,Android,16.69,yes,yes,10.5,16.0,128.0,8.0,4000.0,178.0,2020,221,4.856473503,6.152456061,11571.299998887336,42288.300012696396,7.366666666666666,11
huawei,Android,16.59,yes,yes,10.5,32.0,128.0,8.0,4000.0,180.0,2020,100,5.384403315,5.956433047,19618.199990952766,34760.700002222846,3.3333333333333335,11
huawei,Android,16.71,yes,yes,10.5,16.0,128.0,8.0,4200.0,209.0,2020,219,5.452410902,6.59439978,20998.80000240568,65789.10001541785,7.3,11
huawei,Android,15.27,yes,yes,10.5,32.0,128.0,6.0,3800.0,175.0,2020,151,5.411779971,6.108447263,20162.69999074858,40467.6000164462,5.033333333333333,11
huawei,Android,15.34,yes,no,10.5,16.0,128.0,6.0,4200.0,183.0,2020,325,4.924423597,5.165357239,12384.899996567023,15758.999995401433,10.833333333333334,11
huawei,Android,20.32,yes,yes,10.5,16.0,512.0,8.0,4500.0,300.0,2020,248,6.500448476,7.847840659,59889.6000003233,230417.99990276148,8.266666666666667,11
huawei,Android,15.62,yes,no,10.5,32.0,256.0,6.0,3340.0,152.9,2020,285,5.12116244,5.263363537,15077.700004441273,17381.699995054765,9.5,11
huawei,Android,15.47,yes,no,13.0,8.0,32.0,3.0,3020.0,150.0,2020,297,4.376637137,4.519503359,7161.299997211081,8261.099998091688,9.9,11
huawei,Android,16.69,yes,no,13.0,16.0,128.0,8.0,4100.0,197.0,2019,369,4.812915795,5.723552422,11078.09999864621,27539.10000881735,12.3,11
huawei,Android,16.74,yes,no,13.0,16.0,128.0,6.0,4000.0,206.0,2019,365,4.944210551,5.235803461,12632.400003600054,16909.19999731491,12.166666666666666,11
huawei,Android,16.59,yes,yes,13.0,16.0,128.0,8.0,4500.0,198.0,2019,306,4.981412435,6.600196977,13111.199994501789,66171.60003139425,10.2,11
huawei,Android,16.59,yes,no,13.0,16.0,128.0,8.0,4500.0,198.0,2019,350,5.59849603,6.821271036,24301.79999200227,82543.50001978072,11.666666666666666,11
huawei,Android,15.9,yes,no,13.0,32.0,128.0,6.0,3750.0,174.0,2019,489,4.974800841,5.313944622,13024.79999886633,18283.499992069796,16.3,11
huawei,Android,16.74,yes,no,13.0,16.0,64.0,4.0,4000.0,196.8,2019,397,4.584661309,4.901266757,8817.299996856187,12101.399999505167,13.233333333333333,11
huawei,Android,17.83,yes,yes,13.0,24.0,256.0,8.0,4200.0,233.0,2019,279,5.15698419,6.191851111,15627.599993258369,43987.499986822426,9.3,11
huawei,Android,14.5,yes,no,13.0,5.0,16.0,2.0,3020.0,146.0,2019,382,3.997099178,4.29374172,4899.600001061914,6591.600001276727,12.733333333333333,11
lenovo,Android,15.32,yes,no,8.0,16.0,64.0,4.0,4050.0,164.0,2019,511,4.733739287,5.249127122,10234.800002223004,17135.999993877907,17.033333333333335,15
lenovo,Android,16.23,yes,no,8.0,32.0,128.0,6.0,4000.0,185.0,2019,505,5.268528038,5.924041871,17471.700004590093,33652.80000704865,16.833333333333332,15
lg,Android,15.44,yes,yes,5.0,16.0,128.0,6.0,4300.0,180.0,2020,310,5.169517619,6.483841027,15824.699997524258,58903.19998789879,10.333333333333334,16
lg,Android,15.34,yes,no,8.0,32.0,128.0,6.0,4000.0,192.0,2019,457,5.041940144,6.58271742,13929.300001049314,65025.00000087215,15.233333333333333,16
lg,Android,15.77,yes,no,8.0,13.0,64.0,6.0,3550.0,181.0,2019,255,4.455044727,5.715183897,7745.399996820872,27309.599989604783,8.5,16
meizu,Android,15.39,yes,yes,13.0,20.0,128.0,8.0,4500.0,219.0,2020,261,4.822134686,6.397079644,11180.699997477797,54008.1000017676,8.7,17
motorola,Android,15.34,yes,no,13.0,8.0,32.0,3.0,4000.0,189.4,2020,349,4.349245145,5.135739612,6967.799998958301,15299.100003202433,11.633333333333333,20
motorola,Android,15.29,yes,no,13.0,5.0,32.0,2.0,3550.0,185.0,2020,174,4.511189123,4.84803793,8192.700003955459,11474.099998278534,5.8,20
motorola,Android,15.37,yes,no,13.0,8.0,64.0,4.0,5000.0,200.0,2020,352,4.454579827,4.80729437,7741.79999724709,11015.999999138267,11.733333333333333,20
motorola,Android,15.27,yes,no,13.0,5.0,32.0,2.0,3000.0,160.0,2020,208,4.201403635,4.410614092,6010.200002911892,7408.800003513298,6.933333333333334,20
motorola,Android,15.34,yes,no,13.0,16.0,128.0,4.0,4000.0,192.0,2020,186,4.670489652,5.110480629,9607.499998955336,14917.49999901587,6.2,20
motorola,Android,15.34,yes,no,13.0,16.0,64.0,4.0,5000.0,199.0,2020,97,4.652530757,5.358894928,9436.499996716768,19124.099991707004,3.2333333333333334,20
motorola,Android,15.34,yes,no,13.0,16.0,64.0,4.0,5000.0,197.0,2020,202,4.718498871,4.996874379,10079.999997025452,13315.50000204768,6.733333333333333,20
motorola,Android,15.37,yes,no,13.0,16.0,128.0,4.0,4000.0,210.0,2019,506,4.964242255,5.537924644,12888.000006101887,22873.500002449495,16.866666666666667,20
motorola,Android,15.29,yes,no,13.0,8.0,32.0,2.0,4000.0,183.6,2019,415,4.317754745,4.742668699,6751.800002337871,10326.599998206013,13.833333333333334,20
motorola,Android,12.83,yes,no,13.0,5.0,32.0,2.0,3000.0,140.0,2019,280,4.021773869,4.442533603,5021.999998055152,7649.100003743969,9.333333333333334,20
motorola,Android,15.32,yes,no,13.0,25.0,64.0,4.0,4000.0,188.0,2019,205,4.824305716,5.135327738,11205.000001067134,15292.799999180705,6.833333333333333,20
motorola,Android,15.29,yes,no,13.0,8.0,64.0,4.0,4000.0,186.0,2019,292,4.426641427,4.779039456,7528.499996741415,10709.100000352732,9.733333333333333,20
motorola,Android,15.27,yes,no,13.0,8.0,32.0,2.0,3000.0,149.7,2019,342,4.230622181,4.528828953,6188.4000030035495,8338.500002239978,11.4,20
motorola,Android,16.23,yes,no,13.0,25.0,128.0,4.0,4000.0,190.0,2019,431,5.245812813,5.681025488,17079.30000741433,26392.500012309873,14.366666666666667,20
motorola,Android,15.32,yes,no,13.0,12.0,128.0,4.0,3500.0,176.0,2019,491,4.762430312,5.047545648,10532.699998033811,14007.599998370173,16.366666666666667,20
motorola,Android,12.83,yes,no,13.0,5.0,16.0,2.0,3000.0,159.0,2019,379,2.834389123,3.931629535,1531.7999997775391,4589.099999692235,12.633333333333333,20
motorola,Android,15.34,yes,no,48.0,25.0,128.0,4.0,3600.0,165.0,2019,371,5.325932534,5.541224329,18504.000007752984,22949.10000681138,12.366666666666667,20
motorola,Android,15.32,yes,no,13.0,25.0,128.0,4.0,3500.0,180.0,2019,320,4.904978438,5.110480629,12146.399997112641,14917.49999901587,10.666666666666666,20
nokia,Android,14.5,yes,no,8.0,5.0,16.0,1.0,3000.0,155.0,2020,139,3.956422593,4.011506284,4704.30000129448,4970.700000431973,4.633333333333334,21
nokia,Android,15.29,yes,no,13.0,5.0,32.0,2.0,4000.0,183.0,2019,259,4.346140356,4.438288814,6946.199999239582,7616.700002421998,8.633333333333333,21
nokia,Android,15.32,yes,no,5.0,20.0,64.0,4.0,3500.0,180.0,2019,434,4.725350346,5.127291769,10149.299997521577,15170.39999247649,14.466666666666667,21
nokia,Android,15.32,yes,no,5.0,8.0,32.0,3.0,3500.0,180.0,2019,249,4.104459896,4.950106501,5454.900000200773,12707.099999727634,8.3,21
nokia,Others,5.28,yes,no,2.0,0.0,0.06,0.03,1500.0,118.0,2019,339,3.417070731,4.085303818,2743.20000049804,5351.40000230136,11.3,21
nokia,Android,14.5,yes,no,13.0,5.0,16.0,2.0,3000.0,153.0,2019,390,3.174296781,4.085808231,2151.8999989881045,5354.099998930173,13.0,21
oneplus,Android,16.94,yes,no,13.0,16.0,256.0,8.0,4085.0,206.0,2019,341,5.533073233,6.312841275,22762.79999566567,49644.900008248034,11.366666666666667,22
oneplus,Android,16.64,yes,no,13.0,16.0,128.0,8.0,3800.0,190.0,2019,381,5.13732668,5.946702509,15323.399993013894,34424.099995387645,12.7,22
oppo,Android,15.37,yes,yes,13.0,32.0,256.0,12.0,4025.0,171.0,2020,227,5.44772826,6.232742669,20900.700002409183,45823.50001751951,7.566666666666666,23
oppo,Android,15.34,yes,yes,13.0,32.0,128.0,8.0,4025.0,180.0,2020,306,4.998090267,5.826442487,13331.700005413195,30523.499988032072,10.2,23
oppo,Android,15.42,yes,yes,13.0,32.0,256.0,12.0,4260.0,217.0,2020,193,5.742009104,6.840535834,28052.099996398243,84149.09999626988,6.433333333333334,23
oppo,Android,15.42,yes,yes,13.0,32.0,128.0,8.0,4200.0,209.0,2020,91,5.112770614,6.714765013,14951.699994043438,74204.09997303893,3.033333333333333,23
oppo,Android,15.37,yes,yes,8.0,32.0,128.0,8.0,4025.0,171.0,2019,455,5.179533831,6.374172668,15984.000007063809,52784.99999506301,15.166666666666666,23
oppo,Android,15.37,yes,no,8.0,16.0,128.0,8.0,4000.0,200.0,2019,447,4.780718858,6.247268881,10727.099994694194,46494.00001572706,14.9,23
oppo,Android,15.37,yes,no,8.0,8.0,64.0,3.0,5000.0,195.0,2019,508,4.49088104,4.841190475,8028.000003323881,11395.799998678312,16.933333333333334,23
oppo,Android,15.37,yes,no,8.0,16.0,128.0,4.0,5000.0,195.0,2019,459,4.622027303,5.03037256,9152.999999501035,13769.100003039011,15.3,23
oppo,Android,15.37,yes,no,8.0,16.0,128.0,8.0,4000.0,189.0,2019,414,4.958078043,6.08221891,12808.79999541984,39419.99998516049,13.8,23
oppo,Android,16.59,yes,no,8.0,16.0,128.0,8.0,4000.0,195.0,2019,215,5.027623507,5.43219245,13731.299998282073,20578.499997858507,7.166666666666667,23
realme,Android,16.36,yes,yes,13.0,8.0,128.0,6.0,4200.0,209.0,2020,148,4.755312844,5.979493175,10457.999995630531,35571.599988376554,4.933333333333334,26
realme,Android,16.69,yes,yes,13.0,8.0,128.0,6.0,4200.0,194.0,2020,232,4.822858887,5.458265494,11188.800004259156,21122.099992288342,7.733333333333333,26
realme,Android,15.37,yes,no,13.0,16.0,64.0,3.0,5000.0,199.0,2020,320,4.664099254,4.93820796,9546.300004607245,12556.799997982502,10.666666666666666,26
realme,Android,15.39,yes,no,13.0,8.0,64.0,6.0,4300.0,202.0,2020,347,4.418599615,5.354933967,7468.200000711554,19048.500000629883,11.566666666666666,26
realme,Android,16.36,yes,yes,13.0,8.0,128.0,6.0,4200.0,205.0,2020,257,5.251225759,6.175326583,17171.9999997564,43266.59998180574,8.566666666666666,26
realme,Android,15.37,yes,no,13.0,5.0,32.0,2.0,5000.0,195.0,2020,357,4.189503215,4.665324109,5939.099997652096,9558.00000183668,11.9,26
realme,Android,16.69,yes,yes,13.0,8.0,64.0,6.0,4200.0,202.0,2020,201,4.694370831,5.318070973,9839.699995607618,18359.099999359765,6.7,26
realme,Android,16.56,yes,no,13.0,8.0,32.0,3.0,5000.0,195.0,2020,278,4.489871562,4.779039456,8019.900003010444,10709.100000352732,9.266666666666667,26
realme,Android,15.37,yes,no,13.0,13.0,64.0,4.0,5000.0,198.0,2019,299,4.700843936,4.967379785,9903.599999441696,12928.499994501533,9.966666666666667,26
realme,Android,15.37,yes,no,13.0,16.0,64.0,6.0,4000.0,199.0,2019,475,5.069155743,5.901047377,14313.600001313069,32887.80000054202,15.833333333333334,26
realme,Android,15.34,yes,no,13.0,16.0,64.0,4.0,4000.0,183.0,2019,264,4.624482497,5.159974417,9175.49999981223,15674.400001155327,8.8,26
realme,Android,15.32,yes,no,13.0,16.0,64.0,4.0,4035.0,184.0,2019,538,4.515573652,5.074423534,8228.699998548987,14389.20000225734,17.933333333333334,26
realme,Android,15.32,yes,no,13.0,25.0,64.0,4.0,4045.0,172.0,2019,277,4.882195678,4.966753066,11872.799997015854,12920.399996389955,9.233333333333333,26
sony,Android,15.37,yes,yes,13.0,8.0,256.0,8.0,4000.0,181.4,2020,236,5.483426701,6.839637025,21660.30000987032,84073.50000791582,7.866666666666666,28
sony,Android,15.24,yes,no,13.0,8.0,128.0,4.0,3600.0,151.0,2020,349,4.937132267,5.602672173,12543.29999835158,24403.4999929945,11.633333333333333,28
sony,Android,15.27,yes,no,13.0,8.0,128.0,6.0,3140.0,164.0,2019,348,5.124380559,5.973020497,15126.299995636433,35342.10001666787,11.6,28
others,Android,16.43,yes,no,2.0,24.0,128.0,6.0,4500.0,177.0,2020,121,5.142890873,5.828916205,15408.899996660482,30599.099987363577,4.033333333333333,24
others,Android,16.59,yes,no,2.0,16.0,64.0,6.0,4000.0,180.0,2020,113,4.56100929,5.135739612,8611.19999825777,15299.100003202433,3.7666666666666666,24
others,Android,15.32,yes,no,2.0,16.0,128.0,4.0,5500.0,290.0,2020,306,4.745106026,5.507321425,10351.799997043443,22184.100006466113,10.2,24
others,Android,15.32,yes,no,8.0,16.0,128.0,8.0,5500.0,290.0,2019,211,5.169062531,5.777621363,15817.500004891173,29069.100000259536,7.033333333333333,24
vivo,Android,16.66,yes,yes,13.0,32.0,128.0,8.0,4315.0,181.5,2020,165,5.305590851,6.30183112,18131.400008802157,49101.300015699664,5.5,30
vivo,Android,16.59,yes,yes,13.0,16.0,128.0,8.0,4500.0,190.0,2020,197,4.81283455,5.507280854,11077.19999497271,22183.199993602095,6.566666666666666,30
vivo,Android,16.69,yes,yes,13.0,16.0,128.0,6.0,4500.0,195.0,2020,352,5.147087417,5.680957284,15473.699996413878,26390.699999623746,11.733333333333333,30
vivo,Android,16.59,yes,no,13.0,16.0,128.0,8.0,5000.0,197.0,2020,108,5.061074891,5.358847866,14198.400002068343,19123.19999449119,3.6,30
vivo,Android,16.69,yes,yes,13.0,16.0,128.0,6.0,5000.0,201.0,2020,135,4.938279632,5.532875523,12557.700001204095,22758.30000733955,4.5,30
vivo,Android,16.36,yes,yes,13.0,16.0,128.0,6.0,4400.0,214.5,2020,154,4.791815714,6.191666951,10846.79999715705,43979.39999469503,5.133333333333334,30
vivo,Android,16.36,yes,yes,13.0,32.0,128.0,8.0,4350.0,198.5,2019,489,5.217649463,6.091287257,16604.999992019937,39779.09998459068,16.3,30
vivo,Android,16.36,yes,no,13.0,32.0,128.0,8.0,4500.0,176.0,2019,393,5.264243386,5.633538821,17396.999996272087,25168.499993264988,13.1,30
vivo,Android,16.21,yes,no,13.0,32.0,128.0,8.0,4500.0,186.7,2019,351,4.002412005,5.034221604,4925.6999992324445,13822.20000134908,11.7,30
vivo,Android,16.59,yes,no,13.0,16.0,128.0,4.0,5000.0,193.0,2019,301,4.749962931,5.43590303,10402.200001148069,20655.000010315118,10.033333333333333,30
vivo,Android,16.36,yes,no,13.0,16.0,128.0,8.0,4100.0,201.8,2019,486,4.760206188,5.828710296,10509.299999079136,30592.80000591798,16.2,30
vivo,Android,16.59,yes,no,13.0,32.0,64.0,4.0,5000.0,201.0,2019,289,5.079788153,5.130785895,14466.600003116504,15223.499996548564,9.633333333333333,30
vivo,Android,16.13,yes,no,13.0,8.0,32.0,3.0,5000.0,190.5,2019,321,4.522223265,5.354933967,8283.599998615271,19048.500000629883,10.7,30
xiaomi,Android,16.59,yes,no,13.0,8.0,32.0,3.0,5020.0,198.0,2020,340,4.475061501,4.705015521,7902.0000028362565,9945.000000419604,11.333333333333334,31
xiaomi,Android,16.59,yes,no,13.0,13.0,128.0,4.0,5020.0,199.0,2020,354,4.94406805,5.135739612,12630.600002221187,15299.100003202433,11.8,31
xiaomi,Android,16.94,yes,yes,13.0,16.0,128.0,6.0,4700.0,219.0,2020,128,4.774153178,5.882486385,10656.899996346116,32283.0000149071,4.266666666666667,31
xiaomi,Android,16.94,yes,no,13.0,16.0,64.0,6.0,5020.0,209.0,2020,284,4.870453263,5.262431088,11734.199994175222,17365.500000284304,9.466666666666667,31
xiaomi,Android,16.59,yes,no,13.0,13.0,64.0,3.0,5020.0,199.0,2020,208,4.497028027,4.912654886,8077.4999970243425,12240.000003230727,6.933333333333334,31
xiaomi,Android,16.43,yes,no,13.0,16.0,64.0,6.0,5260.0,204.0,2020,200,4.781138269,5.42093315,10731.600002040395,20348.099998204787,6.666666666666667,31
xiaomi,Android,16.69,yes,yes,13.0,16.0,64.0,6.0,4160.0,192.0,2020,156,5.063164491,5.692519282,14228.099998461998,26697.599989921917,5.2,31
xiaomi,Android,16.69,yes,yes,13.0,16.0,64.0,6.0,4160.0,192.0,2020,351,4.829992328,5.50809195,11268.900003596402,22201.199997262764,11.7,31
xiaomi,Android,16.94,yes,yes,13.0,16.0,128.0,8.0,4700.0,218.0,2020,194,5.500523247,6.250920741,22033.800007769863,46664.099996243014,6.466666666666667,31
xiaomi,Android,16.94,yes,yes,13.0,16.0,128.0,6.0,4700.0,218.0,2020,306,5.136151316,6.023665487,15305.400000648242,37178.100003867636,10.2,31
xiaomi,Android,16.94,yes,no,13.0,16.0,64.0,4.0,5020.0,209.0,2020,96,4.686934488,5.059234964,9766.800002043892,14172.300000959207,3.2,31
xiaomi,Android,17.81,yes,yes,13.0,20.0,256.0,8.0,5000.0,253.0,2020,361,5.223917044,6.509499124,16709.400000471436,60434.10001089978,12.033333333333333,31
xiaomi,Android,16.94,yes,yes,13.0,20.0,128.0,8.0,4720.0,222.0,2020,164,5.119190701,6.215907254,15048.000005257752,45058.49999306948,5.466666666666667,31
xiaomi,Android,16.94,yes,yes,13.0,20.0,256.0,8.0,4500.0,208.0,2020,112,5.341328962,6.570868957,18791.09999734512,64259.10002318057,3.7333333333333334,31
xiaomi,Android,16.94,yes,yes,13.0,20.0,128.0,8.0,4780.0,208.0,2020,321,4.865609522,6.158228205,11677.499999462856,42533.100000596016,10.7,31
xiaomi,Android,16.94,yes,no,12.0,20.0,64.0,6.0,4500.0,208.0,2019,421,4.81818259,5.346821776,11136.599998854683,18894.600007413257,14.033333333333333,31
xiaomi,Android,16.94,yes,yes,12.0,20.0,64.0,6.0,4500.0,208.0,2019,221,4.903569622,5.507321425,12129.300002655495,22184.100006466113,7.366666666666666,31
xiaomi,Android,15.32,yes,no,12.0,13.0,32.0,3.0,4000.0,200.0,2019,444,4.609162207,4.779039456,9035.999997672065,10709.100000352732,14.8,31
xiaomi,Android,16.43,yes,no,12.0,32.0,256.0,8.0,5260.0,208.0,2019,355,5.529190964,6.327132889,22674.600001719704,50359.49998670325,11.833333333333334,31
xiaomi,Android,16.43,yes,no,12.0,32.0,128.0,6.0,5260.0,208.0,2019,391,5.224832277,5.636538074,16724.699995224106,25244.100007488236,13.033333333333333,31
